elapsed_s,wall_clock,channel,value,valid
2586.655,23:53:45.549,noise,41.2,1
2589.785,23:53:48.680,temperature,22.23,1
2589.785,23:53:48.680,humidity,76.84,1
2589.785,23:53:48.680,noise,41.5,1
2592.864,23:53:51.758,temperature,22.23,1
2592.864,23:53:51.759,humidity,76.73,1
2592.864,23:53:51.759,noise,41.5,1
2595.946,23:53:54.840,temperature,22.23,1
2595.946,23:53:54.840,humidity,76.64,1
2595.946,23:53:54.840,noise,41.4,1
2599.024,23:53:57.919,temperature,22.24,1
2599.024,23:53:57.919,humidity,76.51,1
2599.075,23:53:57.970,noise,41.6,1
2602.154,23:54:01.049,temperature,22.23,1
2602.154,23:54:01.049,humidity,76.43,1
2602.154,23:54:01.049,noise,41.5,1
2605.236,23:54:04.131,temperature,22.25,1
2605.236,23:54:04.131,humidity,76.3,1
2605.236,23:54:04.131,noise,41.4,1
2608.315,23:54:07.210,temperature,22.24,1
2608.315,23:54:07.210,humidity,76.24,1
2608.315,23:54:07.210,noise,41.6,1
2611.446,23:54:10.341,temperature,22.24,1
2611.446,23:54:10.341,humidity,76.1,1
2611.446,23:54:10.341,noise,41.6,1
2614.525,23:54:13.420,temperature,22.24,1
2614.525,23:54:13.420,humidity,76.04,1
2614.525,23:54:13.420,noise,41.5,1
2617.605,23:54:16.499,temperature,22.24,1
2617.605,23:54:16.499,humidity,75.97,1
2617.605,23:54:16.499,noise,41.4,1
2620.684,23:54:19.579,temperature,22.24,1
2620.684,23:54:19.579,humidity,75.91,1
2620.735,23:54:19.630,noise,41.5,1
2623.816,23:54:22.710,temperature,22.24,1
2623.816,23:54:22.710,humidity,75.82,1
2623.816,23:54:22.710,noise,41.6,1
2626.892,23:54:25.787,temperature,22.23,1
2626.892,23:54:25.787,humidity,75.7,1
2626.892,23:54:25.787,noise,41.8,1
2629.971,23:54:28.866,temperature,22.24,1
2629.971,23:54:28.866,humidity,75.65,1
2629.971,23:54:28.866,noise,41.6,1
2633.103,23:54:31.998,temperature,22.22,1
2633.103,23:54:31.998,humidity,75.49,1
2633.103,23:54:31.998,noise,41.8,1
2636.182,23:54:35.076,temperature,22.21,1
2636.182,23:54:35.077,humidity,75.38,1
2636.182,23:54:35.077,noise,41.6,1
2639.258,23:54:38.153,temperature,22.22,1
2639.258,23:54:38.153,humidity,75.27,1
2639.258,23:54:38.153,noise,41.7,1
2642.389,23:54:41.284,temperature,22.22,1
2642.389,23:54:41.284,humidity,75.25,1
2642.389,23:54:41.284,noise,41.7,1
2645.467,23:54:44.362,temperature,22.2,1
2645.467,23:54:44.362,humidity,75.19,1
2645.467,23:54:44.362,noise,41.4,1
2648.544,23:54:47.439,temperature,22.21,1
2648.544,23:54:47.439,humidity,75.14,1
2648.544,23:54:47.439,noise,41.5,1
2651.624,23:54:50.519,temperature,22.19,1
2651.674,23:54:50.569,humidity,75.06,1
2651.674,23:54:50.569,noise,41.5,1
2654.752,23:54:53.647,temperature,22.18,1
2654.752,23:54:53.647,humidity,74.98,1
2654.752,23:54:53.647,noise,41.6,1
2657.827,23:54:56.722,temperature,22.17,1
2657.827,23:54:56.722,humidity,74.87,1
2657.827,23:54:56.722,noise,41.5,1
2660.905,23:54:59.800,temperature,22.15,1
2660.955,23:54:59.850,humidity,74.73,1
2660.955,23:54:59.850,noise,41.4,1
2664.034,23:55:02.929,temperature,22.15,1
2664.034,23:55:02.929,humidity,74.67,1
2664.034,23:55:02.929,noise,41.5,1
2667.112,23:55:06.007,temperature,22.14,1
2667.112,23:55:06.007,humidity,74.6,1
2667.112,23:55:06.007,noise,41.5,1
2670.190,23:55:09.085,temperature,22.11,1
2670.190,23:55:09.085,humidity,74.42,1
2670.241,23:55:09.136,noise,41.3,1
2673.320,23:55:12.214,temperature,22.08,1
2673.320,23:55:12.214,humidity,74.32,1
2673.320,23:55:12.214,noise,41.5,1
2676.400,23:55:15.295,temperature,22.07,1
2676.401,23:55:15.295,humidity,74.21,1
2676.401,23:55:15.295,noise,41.4,1
2679.479,23:55:18.374,temperature,22.05,1
2679.479,23:55:18.374,humidity,74.15,1
2679.479,23:55:18.374,noise,41.6,1
2682.611,23:55:21.506,temperature,22.05,1
2682.611,23:55:21.506,humidity,73.99,1
2682.611,23:55:21.506,noise,41.5,1
2685.692,23:55:24.587,temperature,22.01,1
2685.692,23:55:24.587,humidity,73.91,1
2685.692,23:55:24.587,noise,41.4,1
2688.768,23:55:27.663,temperature,21.99,1
2688.768,23:55:27.663,humidity,73.82,1
2688.768,23:55:27.663,noise,41.4,1
2691.848,23:55:30.742,temperature,22.0,1
2691.898,23:55:30.793,humidity,73.82,1
2691.898,23:55:30.793,noise,41.4,1
2694.976,23:55:33.871,temperature,21.99,1
2694.976,23:55:33.871,humidity,73.81,1
2694.976,23:55:33.871,noise,41.2,1
2698.053,23:55:36.948,temperature,21.99,1
2698.053,23:55:36.948,humidity,73.79,1
2698.053,23:55:36.948,noise,41.5,1
2701.131,23:55:40.025,temperature,22.0,1
2701.131,23:55:40.025,humidity,73.79,1
2701.181,23:55:40.076,noise,41.3,1
2704.256,23:55:43.151,temperature,21.98,1
2704.256,23:55:43.151,humidity,73.78,1
2704.256,23:55:43.151,noise,41.2,1
2707.338,23:55:46.233,temperature,21.97,1
2707.338,23:55:46.233,humidity,73.75,1
2707.338,23:55:46.233,noise,41.5,1
2710.415,23:55:49.310,temperature,21.96,1
2710.415,23:55:49.310,humidity,73.63,1
2710.466,23:55:49.361,noise,41.4,1
2713.545,23:55:52.440,temperature,21.95,1
2713.545,23:55:52.440,humidity,73.62,1
2713.545,23:55:52.440,noise,41.2,1
2716.624,23:55:55.519,temperature,21.93,1
2716.624,23:55:55.519,humidity,73.54,1
2716.624,23:55:55.519,noise,41.5,1
2719.704,23:55:58.599,temperature,21.91,1
2719.704,23:55:58.599,humidity,73.52,1
2719.704,23:55:58.599,noise,41.5,1
2722.835,23:56:01.729,temperature,21.92,1
2722.835,23:56:01.729,humidity,73.48,1
2722.835,23:56:01.729,noise,41.3,1
2725.915,23:56:04.809,temperature,21.93,1
2725.915,23:56:04.809,humidity,73.45,1
2725.915,23:56:04.809,noise,41.5,1
2728.991,23:56:07.886,temperature,21.89,1
2728.991,23:56:07.886,humidity,73.4,1
2728.991,23:56:07.886,noise,41.4,1
2732.071,23:56:10.966,temperature,21.89,1
2732.122,23:56:11.017,humidity,73.37,1
2732.122,23:56:11.017,noise,41.4,1
2735.202,23:56:14.097,temperature,21.88,1
2735.203,23:56:14.097,humidity,73.37,1
2735.203,23:56:14.097,noise,41.7,1
2738.282,23:56:17.177,temperature,21.89,1
2738.283,23:56:17.177,humidity,73.37,1
2738.283,23:56:17.177,noise,41.7,1
2741.363,23:56:20.258,temperature,21.88,1
2741.363,23:56:20.258,humidity,73.36,1
2741.363,23:56:20.258,noise,41.4,1
2744.492,23:56:23.387,temperature,21.84,1
2744.492,23:56:23.387,humidity,73.4,1
2744.492,23:56:23.387,noise,41.4,1
2747.573,23:56:26.468,temperature,21.84,1
2747.573,23:56:26.468,humidity,73.38,1
2747.573,23:56:26.468,noise,41.4,1
2750.652,23:56:29.547,temperature,21.84,1
2750.652,23:56:29.547,humidity,73.4,1
2750.652,23:56:29.547,noise,41.6,1
2753.729,23:56:32.624,temperature,21.87,1
2753.780,23:56:32.674,humidity,73.36,1
2753.780,23:56:32.674,noise,41.6,1
2756.860,23:56:35.755,temperature,21.84,1
2756.860,23:56:35.755,humidity,73.39,1
2756.860,23:56:35.755,noise,41.5,1
2759.940,23:56:38.835,temperature,21.83,1
2759.940,23:56:38.835,humidity,73.43,1
2759.940,23:56:38.835,noise,41.4,1
2763.021,23:56:41.916,temperature,21.82,1
2763.021,23:56:41.916,humidity,73.39,1
2763.021,23:56:41.916,noise,41.2,1
2766.151,23:56:45.046,temperature,21.81,1
2766.151,23:56:45.046,humidity,73.42,1
2766.151,23:56:45.046,noise,41.3,1
2769.232,23:56:48.127,temperature,21.82,1
2769.232,23:56:48.127,humidity,73.44,1
2769.232,23:56:48.127,noise,41.2,1
2772.310,23:56:51.205,temperature,21.83,1
2772.310,23:56:51.205,humidity,73.49,1
2772.310,23:56:51.205,noise,41.1,1
2775.389,23:56:54.284,temperature,21.8,1
2775.440,23:56:54.335,humidity,73.46,1
2775.440,23:56:54.335,noise,41.1,1
2778.522,23:56:57.417,temperature,21.82,1
2778.523,23:56:57.417,humidity,73.46,1
2778.523,23:56:57.417,noise,41.2,1
2781.601,23:57:00.495,temperature,21.82,1
2781.601,23:57:00.496,humidity,73.47,1
2781.601,23:57:00.496,noise,41.2,1
2784.680,23:57:03.575,temperature,21.82,1
2784.680,23:57:03.575,humidity,73.48,1
2784.680,23:57:03.575,noise,41.2,1
2787.811,23:57:06.706,temperature,21.83,1
2787.811,23:57:06.706,humidity,73.48,1
2787.811,23:57:06.706,noise,41.3,1
2790.889,23:57:09.784,temperature,21.8,1
2790.889,23:57:09.784,humidity,73.49,1
2790.889,23:57:09.784,noise,41.0,1
2793.968,23:57:12.863,temperature,21.78,1
2793.968,23:57:12.863,humidity,73.44,1
2793.968,23:57:12.863,noise,41.1,1
2797.048,23:57:15.943,temperature,21.79,1
2797.099,23:57:15.994,humidity,73.47,1
2797.099,23:57:15.994,noise,41.1,1
2800.178,23:57:19.072,temperature,21.79,1
2800.178,23:57:19.072,humidity,73.43,1
2800.178,23:57:19.072,noise,41.2,1
2803.258,23:57:22.153,temperature,21.79,1
2803.258,23:57:22.153,humidity,73.46,1
2803.258,23:57:22.153,noise,41.0,1
2806.337,23:57:25.232,temperature,21.77,1
2806.337,23:57:25.232,humidity,73.42,1
2806.337,23:57:25.232,noise,41.3,1
2809.467,23:57:28.361,temperature,21.76,1
2809.467,23:57:28.362,humidity,73.43,1
2809.467,23:57:28.362,noise,41.2,1
2812.547,23:57:31.442,temperature,21.75,1
2812.547,23:57:31.442,humidity,73.38,1
2812.547,23:57:31.442,noise,41.1,1
2815.625,23:57:34.519,temperature,21.74,1
2815.625,23:57:34.519,humidity,73.32,1
2815.625,23:57:34.519,noise,41.0,1
2818.706,23:57:37.601,temperature,21.73,1
2818.757,23:57:37.651,humidity,73.27,1
2818.757,23:57:37.652,noise,41.1,1
2821.838,23:57:40.733,temperature,21.72,1
2821.838,23:57:40.733,humidity,73.2,1
2821.838,23:57:40.733,noise,41.3,1
2824.917,23:57:43.812,temperature,21.73,1
2824.917,23:57:43.812,humidity,73.15,1
2824.917,23:57:43.812,noise,41.5,1
2827.997,23:57:46.892,temperature,21.71,1
2827.997,23:57:46.892,humidity,73.05,1
2827.997,23:57:46.892,noise,41.3,1
2831.129,23:57:50.024,temperature,21.73,1
2831.129,23:57:50.024,humidity,72.97,1
2831.129,23:57:50.024,noise,41.4,1
2834.210,23:57:53.105,temperature,21.72,1
2834.210,23:57:53.105,humidity,72.87,1
2834.210,23:57:53.105,noise,41.3,1
2837.289,23:57:56.184,temperature,21.71,1
2837.289,23:57:56.184,humidity,72.82,1
2837.289,23:57:56.184,noise,41.5,1
2840.372,23:57:59.266,temperature,21.71,1
2840.372,23:57:59.266,humidity,72.73,1
2840.423,23:57:59.317,noise,41.2,1
2843.502,23:58:02.397,temperature,21.68,1
2843.502,23:58:02.397,humidity,72.71,1
2843.502,23:58:02.397,noise,41.5,1
2846.582,23:58:05.477,temperature,21.66,1
2846.582,23:58:05.477,humidity,72.62,1
2846.582,23:58:05.477,noise,41.6,1
2849.658,23:58:08.553,temperature,21.67,1
2849.658,23:58:08.553,humidity,72.61,1
2849.658,23:58:08.553,noise,41.8,1
2852.790,23:58:11.685,temperature,21.64,1
2852.790,23:58:11.685,humidity,72.54,1
2852.790,23:58:11.685,noise,41.5,1
2855.871,23:58:14.765,temperature,21.63,1
2855.871,23:58:14.765,humidity,72.48,1
2855.871,23:58:14.765,noise,41.6,1
2858.952,23:58:17.847,temperature,21.64,1
2858.952,23:58:17.847,humidity,72.48,1
2858.952,23:58:17.847,noise,41.4,1
2862.029,23:58:20.923,temperature,21.63,1
2862.029,23:58:20.924,humidity,72.36,1
2862.080,23:58:20.974,noise,41.5,1
2865.157,23:58:24.052,temperature,21.61,1
2865.157,23:58:24.052,humidity,72.3,1
2865.157,23:58:24.052,noise,41.0,1
2868.238,23:58:27.133,temperature,21.63,1
2868.238,23:58:27.133,humidity,72.23,1
2868.238,23:58:27.133,noise,41.2,1
2871.318,23:58:30.212,temperature,21.61,1
2871.318,23:58:30.212,humidity,72.22,1
2871.318,23:58:30.212,noise,41.1,1
2874.447,23:58:33.341,temperature,21.59,1
2874.447,23:58:33.341,humidity,72.16,1
2874.447,23:58:33.341,noise,41.2,1
2877.526,23:58:36.420,temperature,21.61,1
2877.526,23:58:36.420,humidity,72.11,1
2877.526,23:58:36.420,noise,41.2,1
2880.606,23:58:39.501,temperature,21.6,1
2880.606,23:58:39.501,humidity,72.05,1
2880.606,23:58:39.501,noise,41.2,1
2883.683,23:58:42.578,temperature,21.57,1
2883.734,23:58:42.629,humidity,72.03,1
2883.734,23:58:42.629,noise,41.1,1
2886.816,23:58:45.711,temperature,21.58,1
2886.816,23:58:45.711,humidity,72.02,1
2886.816,23:58:45.711,noise,41.2,1
2889.895,23:58:48.790,temperature,21.58,1
2889.896,23:58:48.790,humidity,71.97,1
2889.896,23:58:48.790,noise,41.1,1
2892.976,23:58:51.871,temperature,21.59,1
2892.976,23:58:51.871,humidity,72.02,1
2892.976,23:58:51.871,noise,41.1,1
2896.108,23:58:55.003,temperature,21.57,1
2896.108,23:58:55.003,humidity,72.06,1
2896.108,23:58:55.003,noise,41.1,1
2899.189,23:58:58.084,temperature,21.57,1
2899.189,23:58:58.084,humidity,72.09,1
2899.189,23:58:58.084,noise,41.0,1
2902.271,23:59:01.165,temperature,21.58,1
2902.271,23:59:01.166,humidity,72.12,1
2902.271,23:59:01.166,noise,41.4,1
2905.353,23:59:04.247,temperature,21.57,1
2905.353,23:59:04.247,humidity,72.14,1
2905.353,23:59:04.247,noise,41.4,1
2908.482,23:59:07.376,temperature,21.55,1
2908.482,23:59:07.376,humidity,72.18,1
2908.482,23:59:07.376,noise,41.4,1
2911.562,23:59:10.457,temperature,21.58,1
2911.562,23:59:10.457,humidity,72.15,1
2911.562,23:59:10.457,noise,41.1,1
2914.644,23:59:13.539,temperature,21.52,1
2914.644,23:59:13.539,humidity,72.07,1
2914.644,23:59:13.539,noise,41.2,1
2917.725,23:59:16.620,temperature,21.56,1
2917.725,23:59:16.620,humidity,71.96,1
2917.775,23:59:16.670,noise,41.4,1
2920.856,23:59:19.751,temperature,21.55,1
2920.856,23:59:19.751,humidity,71.94,1
2920.856,23:59:19.751,noise,41.3,1
2923.936,23:59:22.831,temperature,21.55,1
2923.936,23:59:22.831,humidity,71.95,1
2923.936,23:59:22.831,noise,41.3,1
2927.015,23:59:25.909,temperature,21.57,1
2927.015,23:59:25.910,humidity,71.88,1
2927.015,23:59:25.910,noise,41.1,1
2930.144,23:59:29.039,temperature,21.55,1
2930.144,23:59:29.039,humidity,71.84,1
2930.144,23:59:29.039,noise,41.4,1
2933.222,23:59:32.117,temperature,21.55,1
2933.222,23:59:32.117,humidity,71.78,1
2933.222,23:59:32.117,noise,41.3,1
2936.302,23:59:35.197,temperature,21.55,1
2936.302,23:59:35.197,humidity,71.8,1
2936.302,23:59:35.197,noise,41.2,1
2939.384,23:59:38.278,temperature,21.53,1
2939.384,23:59:38.278,humidity,71.8,1
2939.434,23:59:38.329,noise,41.3,1
2942.515,23:59:41.409,temperature,21.56,1
2942.515,23:59:41.409,humidity,71.75,1
2942.515,23:59:41.409,noise,41.1,1
2945.595,23:59:44.489,temperature,21.55,1
2945.595,23:59:44.489,humidity,71.65,1
2945.595,23:59:44.489,noise,41.1,1
2948.672,23:59:47.567,temperature,21.56,1
2948.672,23:59:47.567,humidity,71.62,1
2948.672,23:59:47.567,noise,41.3,1
2951.804,23:59:50.699,temperature,21.55,1
2951.804,23:59:50.699,humidity,71.62,1
2951.804,23:59:50.699,noise,41.3,1
2954.884,23:59:53.778,temperature,21.55,1
2954.884,23:59:53.778,humidity,71.61,1
2954.884,23:59:53.778,noise,41.2,1
2957.963,23:59:56.858,temperature,21.56,1
2957.963,23:59:56.858,humidity,71.62,1
2957.963,23:59:56.858,noise,41.5,1
2961.045,23:59:59.940,temperature,21.56,1
2961.045,23:59:59.940,humidity,71.62,1
2961.045,23:59:59.940,noise,41.4,1
2964.173,00:00:03.068,temperature,21.53,1
2964.173,00:00:03.068,humidity,71.54,1
2964.173,00:00:03.068,noise,41.4,1
2967.253,00:00:06.148,temperature,21.53,1
2967.253,00:00:06.148,humidity,71.55,1
2967.253,00:00:06.148,noise,41.6,1
2970.333,00:00:09.228,temperature,21.54,1
2970.333,00:00:09.228,humidity,71.49,1
2970.333,00:00:09.228,noise,41.4,1
2973.463,00:00:12.358,temperature,21.52,1
2973.463,00:00:12.358,humidity,71.48,1
2973.463,00:00:12.358,noise,41.2,1
2976.543,00:00:15.438,temperature,21.51,1
2976.543,00:00:15.438,humidity,71.43,1
2976.543,00:00:15.438,noise,41.4,1
2979.624,00:00:18.519,temperature,21.51,1
2979.624,00:00:18.519,humidity,71.4,1
2979.624,00:00:18.519,noise,41.3,1
2982.703,00:00:21.597,temperature,21.52,1
2982.703,00:00:21.597,humidity,71.38,1
2982.753,00:00:21.648,noise,41.3,1
2985.832,00:00:24.727,temperature,21.53,1
2985.832,00:00:24.727,humidity,71.39,1
2985.832,00:00:24.727,noise,41.3,1
2988.913,00:00:27.808,temperature,21.52,1
2988.913,00:00:27.808,humidity,71.4,1
2988.913,00:00:27.808,noise,41.2,1
2991.991,00:00:30.886,temperature,21.52,1
2991.991,00:00:30.886,humidity,71.39,1
2991.991,00:00:30.886,noise,41.3,1
2995.119,00:00:34.014,temperature,21.53,1
2995.119,00:00:34.014,humidity,71.37,1
2995.119,00:00:34.014,noise,41.4,1
2998.200,00:00:37.094,temperature,21.53,1
2998.200,00:00:37.094,humidity,71.39,1
2998.200,00:00:37.094,noise,42.6,1
3001.278,00:00:40.173,temperature,21.52,1
3001.278,00:00:40.173,humidity,71.41,1
3001.278,00:00:40.173,noise,41.6,1
3004.359,00:00:43.254,temperature,21.51,1
3004.359,00:00:43.254,humidity,71.43,1
3004.410,00:00:43.305,noise,44.4,1
3007.491,00:00:46.386,temperature,21.54,1
3007.491,00:00:46.386,humidity,71.41,1
3007.491,00:00:46.386,noise,46.2,1
3010.571,00:00:49.466,temperature,21.54,1
3010.571,00:00:49.466,humidity,71.4,1
3010.571,00:00:49.466,noise,48.2,1
3013.651,00:00:52.546,temperature,21.55,1
3013.651,00:00:52.546,humidity,71.39,1
3013.651,00:00:52.546,noise,30.0,1
3016.779,00:00:55.674,temperature,21.52,1
3016.779,00:00:55.674,humidity,71.38,1
3016.779,00:00:55.674,noise,49.0,1
3019.859,00:00:58.754,temperature,21.53,1
3019.859,00:00:58.754,humidity,71.39,1
3019.859,00:00:58.754,noise,47.0,1
3022.939,00:01:01.834,temperature,21.51,1
3022.939,00:01:01.834,humidity,71.35,1
3022.939,00:01:01.834,noise,73.0,1
3026.016,00:01:04.911,temperature,21.49,1
3026.066,00:01:04.961,humidity,71.27,1
3026.066,00:01:04.961,noise,44.3,1
3029.145,00:01:08.040,temperature,21.48,1
3029.145,00:01:08.040,humidity,71.2,1
3029.145,00:01:08.040,noise,53.2,1
3032.223,00:01:11.118,temperature,21.49,1
3032.223,00:01:11.118,humidity,71.14,1
3032.223,00:01:11.118,noise,45.8,1
3035.300,00:01:14.195,temperature,21.47,1
3035.301,00:01:14.195,humidity,70.97,1
3035.351,00:01:14.246,noise,45.5,1
3038.430,00:01:17.324,temperature,21.44,1
3038.430,00:01:17.324,humidity,70.88,1
3038.430,00:01:17.324,noise,42.2,1
3041.507,00:01:20.402,temperature,21.44,1
3041.508,00:01:20.402,humidity,70.72,1
3041.508,00:01:20.402,noise,42.9,1
3044.590,00:01:23.484,temperature,21.45,1
3044.590,00:01:23.485,humidity,70.61,1
3044.590,00:01:23.485,noise,46.3,1
3047.719,00:01:26.614,temperature,21.41,1
3047.719,00:01:26.614,humidity,70.42,1
3047.719,00:01:26.614,noise,51.4,1
3050.799,00:01:29.693,temperature,21.4,1
3050.799,00:01:29.693,humidity,70.34,1
3050.799,00:01:29.693,noise,45.2,1
3053.878,00:01:32.773,temperature,21.38,1
3053.878,00:01:32.773,humidity,70.19,1
3053.878,00:01:32.773,noise,43.4,1
3056.959,00:01:35.853,temperature,21.36,1
3056.959,00:01:35.853,humidity,70.12,1
3057.009,00:01:35.904,noise,41.0,1
3060.089,00:01:38.983,temperature,21.34,1
3060.089,00:01:38.983,humidity,70.0,1
3060.089,00:01:38.983,noise,44.2,1
3063.166,00:01:42.060,temperature,21.33,1
3063.166,00:01:42.060,humidity,70.09,1
3063.166,00:01:42.060,noise,42.9,1
3066.246,00:01:45.141,temperature,21.35,1
3066.246,00:01:45.141,humidity,70.3,1
3066.246,00:01:45.141,noise,43.3,1
3069.375,00:01:48.270,temperature,21.34,1
3069.375,00:01:48.270,humidity,70.42,1
3069.375,00:01:48.270,noise,46.0,1
3072.456,00:01:51.351,temperature,21.34,1
3072.456,00:01:51.351,humidity,70.67,1
3072.456,00:01:51.351,noise,43.8,1
3075.536,00:01:54.431,temperature,21.31,1
3075.536,00:01:54.431,humidity,70.8,1
3075.536,00:01:54.431,noise,43.8,1
3078.665,00:01:57.559,temperature,21.26,1
3078.665,00:01:57.559,humidity,70.65,1
3078.665,00:01:57.559,noise,42.4,1
3081.745,00:02:00.640,temperature,21.24,1
3081.745,00:02:00.640,humidity,70.52,1
3081.745,00:02:00.640,noise,43.8,1
3084.825,00:02:03.720,temperature,21.27,1
3084.825,00:02:03.720,humidity,70.48,1
3084.825,00:02:03.720,noise,41.7,1
3087.905,00:02:06.799,temperature,21.22,1
3087.905,00:02:06.799,humidity,70.44,1
3087.955,00:02:06.850,noise,42.4,1
3091.036,00:02:09.931,temperature,21.25,1
3091.036,00:02:09.931,humidity,70.45,1
3091.036,00:02:09.931,noise,43.5,1
3094.117,00:02:13.012,temperature,21.23,1
3094.117,00:02:13.012,humidity,70.65,1
3094.117,00:02:13.012,noise,42.6,1
3097.198,00:02:16.092,temperature,21.24,1
3097.198,00:02:16.093,humidity,70.86,1
3097.198,00:02:16.093,noise,45.2,1
3100.278,00:02:19.173,temperature,21.25,1
3100.278,00:02:19.173,humidity,70.92,1
3100.329,00:02:19.223,noise,43.3,1
3103.409,00:02:22.304,temperature,21.21,1
3103.409,00:02:22.304,humidity,70.87,1
3103.409,00:02:22.304,noise,42.3,1
3106.488,00:02:25.383,temperature,21.18,1
3106.488,00:02:25.383,humidity,70.78,1
3106.488,00:02:25.383,noise,45.5,1
3109.568,00:02:28.463,temperature,21.17,1
3109.568,00:02:28.463,humidity,70.68,1
3109.568,00:02:28.463,noise,42.9,1
3112.699,00:02:31.594,temperature,21.15,1
3112.699,00:02:31.594,humidity,70.62,1
3112.699,00:02:31.594,noise,41.7,1
3115.778,00:02:34.673,temperature,21.16,1
3115.778,00:02:34.673,humidity,70.58,1
3115.778,00:02:34.673,noise,42.1,1
3118.859,00:02:37.754,temperature,21.14,1
3118.859,00:02:37.754,humidity,70.51,1
3118.859,00:02:37.754,noise,45.0,1
3121.940,00:02:40.835,temperature,21.11,1
3121.940,00:02:40.835,humidity,70.42,1
3121.991,00:02:40.885,noise,42.0,1
3125.072,00:02:43.966,temperature,21.07,1
3125.072,00:02:43.966,humidity,70.25,1
3125.072,00:02:43.966,noise,43.0,1
3128.151,00:02:47.046,temperature,21.06,1
3128.151,00:02:47.046,humidity,70.12,1
3128.151,00:02:47.046,noise,42.9,1
3131.233,00:02:50.128,temperature,21.02,1
3131.233,00:02:50.128,humidity,70.1,1
3131.233,00:02:50.128,noise,41.5,1
3134.312,00:02:53.207,temperature,21.03,1
3134.362,00:02:53.257,humidity,70.17,1
3134.362,00:02:53.257,noise,41.8,1
3137.441,00:02:56.336,temperature,21.03,1
3137.441,00:02:56.336,humidity,70.21,1
3137.442,00:02:56.336,noise,41.7,1
3140.520,00:02:59.415,temperature,20.99,1
3140.520,00:02:59.415,humidity,70.07,1
3140.520,00:02:59.415,noise,42.1,1
3143.597,00:03:02.492,temperature,20.97,1
3143.597,00:03:02.492,humidity,70.04,1
3143.648,00:03:02.543,noise,42.2,1
3146.728,00:03:05.623,temperature,20.98,1
3146.728,00:03:05.623,humidity,70.2,1
3146.728,00:03:05.623,noise,43.6,1
3149.807,00:03:08.702,temperature,20.94,1
3149.807,00:03:08.702,humidity,70.16,1
3149.807,00:03:08.702,noise,42.0,1
3152.886,00:03:11.781,temperature,20.95,1
3152.887,00:03:11.781,humidity,70.11,1
3152.887,00:03:11.781,noise,44.2,1
3156.014,00:03:14.908,temperature,20.94,1
3156.014,00:03:14.909,humidity,70.04,1
3156.014,00:03:14.909,noise,43.0,1
3159.093,00:03:17.988,temperature,20.93,1
3159.093,00:03:17.988,humidity,69.98,1
3159.093,00:03:17.988,noise,44.1,1
3162.171,00:03:21.066,temperature,20.92,1
3162.171,00:03:21.066,humidity,69.94,1
3162.171,00:03:21.066,noise,42.8,1
3165.301,00:03:24.196,temperature,20.91,1
3165.301,00:03:24.196,humidity,69.86,1
3165.301,00:03:24.196,noise,42.5,1
3168.377,00:03:27.272,temperature,20.89,1
3168.377,00:03:27.272,humidity,69.73,1
3168.377,00:03:27.272,noise,44.6,1
3171.456,00:03:30.351,temperature,20.9,1
3171.456,00:03:30.351,humidity,69.66,1
3171.456,00:03:30.351,noise,48.7,1
3174.536,00:03:33.430,temperature,20.86,1
3174.586,00:03:33.481,humidity,69.59,1
3174.586,00:03:33.481,noise,46.8,1
3177.666,00:03:36.561,temperature,20.87,1
3177.666,00:03:36.561,humidity,69.64,1
3177.666,00:03:36.561,noise,44.7,1
3180.747,00:03:39.642,temperature,20.89,1
3180.747,00:03:39.642,humidity,69.67,1
3180.747,00:03:39.642,noise,54.7,1
3183.825,00:03:42.720,temperature,20.88,1
3183.825,00:03:42.720,humidity,69.6,1
3183.825,00:03:42.720,noise,46.4,1
3186.956,00:03:45.851,temperature,20.86,1
3186.956,00:03:45.851,humidity,69.49,1
3186.956,00:03:45.851,noise,50.9,1
3190.038,00:03:48.932,temperature,20.85,1
3190.038,00:03:48.932,humidity,69.43,1
3190.038,00:03:48.932,noise,51.6,1
3193.117,00:03:52.012,temperature,20.84,1
3193.117,00:03:52.012,humidity,69.27,1
3193.117,00:03:52.012,noise,45.4,1
3196.194,00:03:55.089,temperature,20.86,1
3196.245,00:03:55.140,humidity,69.16,1
3196.245,00:03:55.140,noise,49.6,1
3199.325,00:03:58.220,temperature,20.82,1
3199.325,00:03:58.220,humidity,68.99,1
3199.325,00:03:58.220,noise,48.7,1
3202.406,00:04:01.301,temperature,20.82,1
3202.406,00:04:01.301,humidity,68.87,1
3202.406,00:04:01.301,noise,45.4,1
3205.485,00:04:04.380,temperature,20.79,1
3205.485,00:04:04.380,humidity,68.77,1
3205.485,00:04:04.380,noise,41.6,1
3208.610,00:04:07.505,temperature,20.79,1
3208.610,00:04:07.505,humidity,68.67,1
3208.610,00:04:07.505,noise,42.3,1
3211.690,00:04:10.585,temperature,20.77,1
3211.690,00:04:10.585,humidity,68.65,1
3211.690,00:04:10.585,noise,42.7,1
3214.772,00:04:13.666,temperature,20.76,1
3214.772,00:04:13.666,humidity,68.62,1
3214.772,00:04:13.667,noise,46.0,1
3217.902,00:04:16.797,temperature,20.76,1
3217.902,00:04:16.797,humidity,68.58,1
3217.902,00:04:16.797,noise,40.8,1
3220.980,00:04:19.874,temperature,20.77,1
3220.980,00:04:19.874,humidity,68.55,1
3220.980,00:04:19.875,noise,40.8,1
